PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
6869784;"Centro de Especialidades Periférico Emigrantes";"";"";"";"Metro: Mar de Cristal (líneas 4 y 8).  Bus: 104, 171, T11, 153, 112, 125, 120, 172, 87.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=219b06517038d310VgnVCM2000000c205a0aRCRD";"AREQUIPA";"CALLE";"V";"30";"3";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"446052";"4479973";"40.46868326717708";"-3.636375453452038";"913 816 088";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosEspecialidadesMedicas"
136605;"Centro de Especialidades Periférico Federica Montseny";"";"";"";"Metro: Miguel Hernández (línea 1).  Bus: 103, 142, 143, 54, 58, 144.";"Consulta de más información en el siguiente enlace.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f3c215a11a81c010VgnVCM1000000b205a0aRCRD";"ALBUFERA";"AVENIDA";"V";"285";"";"";"";"";"MADRID";"MADRID";"28038";"4";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"445702";"4470966";"40.3875260383175";"-3.639733081570062";"913 808 426 / 913 808 427";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosEspecialidadesMedicas"
9085;"Centro de Especialidades Periférico Hermanos García Noblejas";"";"";"";"Metro: O'Donnell (línea 6).  Bus: C2, 143, 156, 2, 30, 56, 71, C1, E4, E5.";"Consulta de más información en el siguiente enlace.";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=88b57a7e0a61c010VgnVCM1000000b205a0aRCRD";"DOCTOR ESQUERDO";"CALLE";"V";"45";"";"";"";"";"MADRID";"MADRID";"28028";"3";"FUENTE DEL BERRO";"4";"SALAMANCA";"443287";"4474984";"40.42356377833375";"-3.6685401963757833";"915 742 187 / 915 742 389";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosEspecialidadesMedicas"
9082;"Centro de Especialidades Periférico Hermanos Sangro (Peña Prieta)";"";"";"";"Metro: Puente de Vallecas (línea 1).  Bus: 113, 141, 8, 111, 58, 37, 56, 148, 10, 136, 24, 310, 54, 57.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7267a7e0a61c010VgnVCM1000000b205a0aRCRD";"PE&amp;Ntilde;A PRIETA";"AVENIDA";"V";"4";"";"";"";"";"MADRID";"MADRID";"28038";"6";"NUMANCIA";"13";"PUENTE DE VALLECAS";"443268";"4472210";"40.3985687333031";"-3.6685147772321054";"915 515 456";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosEspecialidadesMedicas"
40266;"Centro de Especialidades Periférico José Marvá";"";"";"";"Metro: Valdeacederas (línea 1).  Bus: 124, 66, 49";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d51598d1351c010VgnVCM1000000b205a0aRCRD";"BRAVO MURILLO";"CALLE";"V";"317";"";"";"";"";"MADRID";"MADRID";"28020";"5";"VALDEACEDERAS";"6";"TETUAN";"440930";"4479429";"40.46344087800072";"-3.696735440115426";"917 277 070";"912 135 001";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosEspecialidadesMedicas"
9092;"Centro de Especialidades Periférico Modesto Lafuente";"";"";"";"Metro: Alonso Cano (línea 7), Gregorio Marañón (líneas 7 y 10).  Bus: 5, 12, 45.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1bc57a7e0a61c010VgnVCM1000000b205a0aRCRD";"MODESTO LAFUENTE";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"440951";"4476834";"40.44006683234167";"-3.696248457967452";"917 042 810";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosEspecialidadesMedicas"
9081;"Centro de Especialidades Periférico Moratalaz";"";"";"";"Metro: Pavones (línea 9).  Bus: 20, 30, 32, 71, 8, 142, 140, 144, E4.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=30f57a7e0a61c010VgnVCM1000000b205a0aRCRD";"HACIENDA DE PAVONES";"CALLE";"V";"348";"";"";"";"";"MADRID";"MADRID";"28030";"1";"PAVONES";"14";"MORATALAZ";"446215";"4472330";"40.399843479502536";"-3.6338068101876804";"917 733 141";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosEspecialidadesMedicas"
9096;"Centro de Especialidades Periférico Orcasitas";"";"";"";"Bus: 116, 121, 131, 6, 60, 78, 81.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c2067a7e0a61c010VgnVCM1000000b205a0aRCRD";"CESTONA";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28041";"1";"ORCASITAS";"12";"USERA";"439381";"4469367";"40.372685961590804";"-3.714042983849146";"913 415 262 (Admisión) / 913 417 266 (Atención al paciente)";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosEspecialidadesMedicas"
9086;"Centro de Especialidades Periférico Pedro González Bueno (San Blas)";"";"";"";"Metro: Simancas (línea 7), Alsacia (línea 2).  Bus: 38, 4, 48, 70, 109, 165, 167.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d467a7e0a61c010VgnVCM1000000b205a0aRCRD";"HERMANOS GARCIA NOBLEJAS";"CALLE";"V";"89";"";"";"";"";"MADRID";"MADRID";"28037";"3";"AMPOSTA";"20";"SAN BLAS-CANILLEJAS";"446800";"4474947";"40.42346125430581";"-3.627124346508539";"913 040 760";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosEspecialidadesMedicas"
9089;"Centro de Especialidades Periférico Peña Grande";"";"";"";"Bus: 42, 64, 137.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=55167a7e0a61c010VgnVCM1000000b205a0aRCRD";"ISLA DE CERDE&amp;Ntilde;A";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28035";"3";"PEÑA GRANDE";"8";"FUENCARRAL-EL PARDO";"438516";"4480719";"40.47488586666812";"-3.7253352703352354";"917 277 070";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosEspecialidadesMedicas"
7559224;"Centro de Especialidades Periférico Pontones FJD";"";"";"";"Metro: Puerta de Toledo (línea 5).  Bus: C2, 17, 41, C1, 148, 3, 18, 23, 35, 60, C03, 002.  Bicimad: Estación 45 (glorieta Puerta de Toledo, 1).  Aparcamiento: Puerta Toledo (64), glorieta Puerta de Toledo con vuelta a Capitán Salazar Martínez.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=697c1f93c06f6410VgnVCM2000000c205a0aRCRD";"SEGOVIA";"RONDA";"V";"52";"";"";"";"";"MADRID";"MADRID";"28005";"1";"IMPERIAL";"2";"ARGANZUELA";"439524";"4473155";"40.406817470702435";"-3.7127181592022334";"914 182 988";"913 664 360";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosEspecialidadesMedicas"
10158869;"Centro de Especialidades Periférico Vicente Soldevilla";"";"";"";"Bus: 24.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a64db04bcce97510VgnVCM2000001f4a900aRCRD";"SIERRA DE ALQUIFE";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28053";"2";"SAN DIEGO";"13";"PUENTE DE VALLECAS";"443383";"4471142";"40.38895989110383";"-3.667067167943027";"Información: 914 771 643 / 917 798 801 Citaciones: 914 789 899";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
9097;"Centro de Especialidades Periférico Villaverde Cruce";"";"";"";"Metro: Villaverde Bajo - Cruce (línea 3).  Bus: 59, 79, 116, 130, 18, 22, 23.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=22767a7e0a61c010VgnVCM1000000b205a0aRCRD";"ALCARRIA";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28021";"5";"LOS ANGELES";"17";"VILLAVERDE";"441042";"4466784";"40.34953244091507";"-3.694239816260816";"917 987 000";"917 986 063 / 917 982 695";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosEspecialidadesMedicas"
163279;"Centro de Patología Dual";"Unidad hospitalaria de apoyo donde se realiza el abordaje terapéutico integral tanto de la psicopatología concomitante como de la conducta adictiva, en coordinación con el equipo del centro de atención.";"";"Usuarios/usuarias: Pacientes con patología dual previamente diagnosticada o en los que se sospecha, para valoración, desintoxicación y/o estabilización.    Tiempo de estancia: Máximo 3 meses.";"Metro: Arturo Soria, Avda de la Paz Bus: 9, 70, 72, 73, Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"El Centro de Patología Dual da respuesta a determinados perfiles cada vez más numerosos dentro de la población drogodependiente, aquellos que presentan un trastorno mental asociado a su problema de adicción. Este centro se concibe como una unidad hospitalaria de apoyo dónde se realiza el abordaje terapéutico integral tanto de la psicopatología concomitante como de la conducta adictiva, de pacientes que requieran un proceso de contención y estabilización intensivo de su patología a fin de poder facilitarles una buena evolución en el tratamiento, en coordinación con el equipo del centro de atención   CENTRO DE DÍA DE PATOLOGÍA DUAL    Ofrece una segunda etapa abierta, para los/las pacientes dados de alta de la Unidad de Patología Dual, en un contexto terapéutico de hospital de día, con las mismas características de entorno hospitalario e intervención intensiva que el dispositivo de ingreso. Conecta los dos enfoques clásicos: residencial y ambulatorio.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c2169475d381c010VgnVCM1000000b205a0aRCRD";"LOPEZ DE HOYOS";"CALLE";"NUM";"259";"";"";"";"DISPOSITIVO DE HOSPITALIZACION";"MADRID";"MADRID";"28043";"7";"COLINA";"15";"CIUDAD LINEAL";"443946";"4478671";"40.45680646874779";"-3.6611039641981273";"914 156 000";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocial/CentrosRehabilitacionPsicosocial"
183742;"Centro de Prevención de Deterioro Cognitivo";"Su objetivo fundamental es el diagnóstico precoz y el tratamiento de las personas que tienen Deterioro Cognitivo Leve. Su orientación es preventiva y a esta prevención van dirigidas sus actividades. Para acceder a este servicio se deberá acudir previamente al Centro Municipal de Salud Comunitaria de su Distrito donde decidirán si procede su derivación al Centro de Prevención de Deterioro Cognitivo.";"Antes de acudir, póngase en contacto telefónico con el centro   Horario de invierno   Lunes, miércoles y viernes de 9 a 14 horas Martes y jueves de 10 a 14 horas   Semana de San Isidro: 8:30 a 14 horas   Horario de verano    Del 15 de junio al 15 de septiembre: de 8:30 a 14 horas";"Evaluación de la memoria y otras funciones cognitivas (lenguaje - orientación - atención - razonamiento...) Pruebas diagnósticas si son necesarias. Estimulación cognitiva es un grupo de actividades orientadas a mantener o mejorar las funciones cognitivas de las personas (por ejemplo, mejorar la memoria) y las habilidades necesarias para la vida diaria (por ejemplo, el manejo del dinero, comunicarse por teléfono, orientarse o no perderse en una ciudad, realizar las tareas domésticas, etc.). Información y orientación a las personas usuarias y a su familia sobre las características de la enfermedad que ha causado el deterioro cognitivo o de la memoria, cómo afrontarla, y qué recursos sociales y sanitarios hay disponibles.Para ello se realiza una sesión mensual en la que los/las profesionales del centro exponen todos estos aspectos y se resuelven las dudas que se puedan plantear. Educación para la salud sobre factores de riesgo y cómo prevenir el deterioro cognitivo. Investigación y docencia";"Metro: Manuel Becerra (Líneas 2 y 6), Lista (Línea 4) Bus: C1, C2, 1, 2, 12, 15, 21, 26, 29, 30, 38, 43, 48, 53, 56, 61, 63, 120, 71, 74, 106, 110, 143, 146, 152, 210. Bicicletas:  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.";"Población a la que se dirige:   Personas mayores de 65 años para evaluar su memoria y detectar de forma precoz trastornos de memoria relacionadas con la edad  o Deterioro Cognitivo Leve. Familiares de los pacientes con Deterioro Cognitivo No son usuarios del centro: pacientes con alteración cognitiva por Traumatismo craneoencefálico, accidentes cerebrovasculares, cirugía de cerebro por cualquier causa, etc. Tampoco se realizan  intervención en los casos de demencia (Alzheimer u otras) o de personas que tengan  tratamiento para la demencia El Centro no realiza informes para dependencia, ni otros similares.   El Centro está formado por un equipo interdisciplinar de profesionales:   Neurología Neuropsicología Psiquiatría Psicología Medicina General Enfermería Trabajo Social Terapeuta Ocupacional Auxiliar Sanitario Administración";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=492338d60b41c010VgnVCM2000000c205a0aRCRD";"MONTESA";"CALLE";"V";"22";"";"";"";"Edificio B";"MADRID";"MADRID";"28006";"5";"LISTA";"4";"SALAMANCA";"442986";"4475588";"40.428976927386806";"-3.6721607026353884";"915 885 801              
915 885 810";"";"mspcognitiva@madrid.es";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"
177645;"Centro de Prevención de Riesgos Laborales Fabiola de Mora y Aragón";"";"Consulta previa cita.";"Sólo para personal del Ayuntamiento de Madrid.";"Metro: Francos RodríguezBus: 64";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d3f41c7a2c61c010VgnVCM1000000b205a0aRCRD";"DEHESA DE LA VILLA";"CARRETERA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28040";"3";"CIUDAD UNIVERSITARIA";"9";"MONCLOA-ARAVACA";"438892";"4478863";"40.45817981904011";"-3.7207253118064827";"915 883 176 / 915 883 178";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades"
12020008;"Centro de Rehabilitación Psicosocial San Enrique";"";"Consultal telefónicamente.";"";"Metro: Cuatro Caminos (Línea 1, línea 2 y línea 6)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86de3f292ec48810VgnVCM1000001d4a900aRCRD";"MAUDES";"CALLE";"V";"32";"";"";"";"";"MADRID";"MADRID";"28003";"5";"RIOS ROSAS";"7";"CHAMBERI";"440674";"4477400";"40.445138654454674";"-3.6995723396585602";"915 794 223 / 915 349 920 /  915 347 363";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSaludMental"
8984;"Centro de Salud Abrantes";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Abrantes (línea 11).  Bus: 108, 47, 116, E1.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=50677a7e0a61c010VgnVCM1000000b205a0aRCRD";"ABRANTES";"AVENIDA";"V";"55";"";"";"";"";"MADRID";"MADRID";"28025";"7";"ABRANTES";"11";"CARABANCHEL";"438251";"4470308";"40.381081043385464";"-3.727450083546552";"915 650 770";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
139416;"Centro de Salud Adelfas";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Pacífico (líneas 1 y 6)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ce0ba61e681c010VgnVCM1000000b205a0aRCRD";"CIUDAD DE BARCELONA";"AVENIDA";"V";"190";"";"";"";"";"MADRID";"MADRID";"28007";"2";"ADELFAS";"3";"RETIRO";"442752";"4472478";"40.400944749286495";"-3.674617401937341";"914 340 348";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
9052;"Centro de Salud Alameda";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Antón Martín (línea 1), Estación del Arte (línea 1).  Cercanías Renfe: Atocha (líneas C1, C2, C3, C4, C4b, C5, C7, y C10).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e2777a7e0a61c010VgnVCM1000000b205a0aRCRD";"ALAMEDA";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28014";"3";"CORTES";"1";"CENTRO";"441133";"4473725";"40.4120687197687";"-3.6938102503009236";"914 203 802";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
9076;"Centro de Salud Alameda de Osuna";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Alameda de Osuna (línea 5)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=75877a7e0a61c010VgnVCM1000000b205a0aRCRD";"CARABELA";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28042";"1";"ALAMEDA DE OSUNA";"21";"BARAJAS";"450255";"4478462";"40.455339255558";"-3.586680950974683";"913 296 458";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
8985;"Centro de Salud Alcalá de Guadaira";"";"";"Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.";"Metro: Buenos Aires (línea 1)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=08977a7e0a61c010VgnVCM1000000b205a0aRCRD";"ALCALA DE GUADAIRA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28018";"3";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"444215";"4471207";"40.3895967237032";"-3.657269334250688";"917 783 562";"";"";"/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosSalud"
